Time,Percentage
2022-03-27T04:35:20,80
2022-03-27T04:35:31,80
2022-03-27T04:35:41,80
2022-03-27T04:35:51,80
2022-03-27T04:36:01,80
2022-03-27T04:36:11,80
2022-03-27T04:36:21,80
2022-03-27T04:36:31,80
2022-03-27T04:36:41,80
2022-03-27T04:36:51,80
2022-03-27T04:37:01,80
2022-03-27T04:37:11,80
2022-03-27T04:37:21,80
2022-03-27T04:37:31,80
2022-03-27T04:37:41,80
2022-03-27T04:37:51,80
2022-03-27T04:38:01,80
2022-03-27T04:38:11,80
2022-03-27T04:38:21,80
2022-03-27T04:38:31,80
2022-03-27T04:38:41,80
2022-03-27T04:38:51,80
2022-03-27T04:39:01,80
2022-03-27T04:39:11,80
2022-03-27T04:39:21,80
2022-03-27T04:39:31,80
2022-03-27T04:39:41,80
2022-03-27T04:39:51,80
2022-03-27T04:40:02,80
2022-03-27T04:40:12,80
2022-03-27T04:40:22,80
2022-03-27T04:40:32,80
2022-03-27T04:40:42,80
2022-03-27T04:40:52,80
2022-03-27T04:41:02,80
2022-03-27T04:41:12,80
2022-03-27T04:41:22,80
2022-03-27T04:41:32,80
2022-03-27T04:41:42,80
2022-03-27T04:41:52,80
2022-03-27T04:42:02,80
2022-03-27T04:42:12,80
2022-03-27T04:42:22,80
2022-03-27T04:42:32,80
2022-03-27T04:42:42,80
2022-03-27T04:42:52,80
2022-03-27T04:43:02,80
2022-03-27T04:43:12,80
2022-03-27T04:43:22,80
2022-03-27T04:43:32,80
2022-03-27T04:43:42,80
2022-03-27T04:43:52,80
2022-03-27T04:44:02,80
2022-03-27T04:44:12,80
2022-03-27T04:44:22,80
2022-03-27T04:44:32,79
2022-03-27T04:44:42,79
2022-03-27T04:44:53,79
2022-03-27T04:45:03,79
2022-03-27T04:45:13,79
2022-03-27T04:45:23,79
2022-03-27T04:45:33,79
2022-03-27T04:45:43,79
2022-03-27T04:45:53,79
2022-03-27T04:46:03,79
2022-03-27T04:46:13,79
2022-03-27T04:46:23,79
2022-03-27T04:46:33,79
2022-03-27T04:46:43,79
2022-03-27T04:46:53,79
2022-03-27T04:47:03,79
2022-03-27T04:47:13,79
2022-03-27T04:47:23,79
2022-03-27T04:47:33,79
2022-03-27T04:47:43,79
2022-03-27T04:47:53,79
2022-03-27T04:48:03,79
2022-03-27T04:48:13,79
2022-03-27T04:48:23,79
2022-03-27T04:48:33,79
2022-03-27T04:48:43,79
2022-03-27T04:48:53,79
2022-03-27T04:49:03,79
2022-03-27T04:49:13,79
2022-03-27T04:49:24,79
2022-03-27T04:49:34,79
2022-03-27T04:49:44,79
2022-03-27T04:49:54,79
2022-03-27T04:50:04,79
2022-03-27T04:50:14,79
2022-03-27T04:50:24,79
2022-03-27T04:50:34,79
2022-03-27T04:50:44,79
2022-03-27T04:50:54,79
2022-03-27T04:51:04,79
2022-03-27T04:51:14,79
2022-03-27T04:51:24,79
2022-03-27T04:51:34,79
2022-03-27T04:51:44,79
2022-03-27T04:51:54,79
2022-03-27T04:52:04,79
2022-03-27T04:52:14,79
2022-03-27T04:52:24,79
2022-03-27T04:52:34,79
2022-03-27T04:52:44,79
2022-03-27T04:52:54,79
2022-03-27T04:53:04,79
2022-03-27T04:53:14,79
2022-03-27T04:53:24,79
2022-03-27T04:53:34,79
2022-03-27T04:53:44,79
2022-03-27T04:53:54,79
2022-03-27T04:54:05,79
2022-03-27T04:54:15,79
2022-03-27T04:54:25,79
2022-03-27T04:54:35,79
2022-03-27T04:54:45,79
2022-03-27T04:54:55,79
2022-03-27T04:55:05,79
2022-03-27T04:55:15,79
2022-03-27T04:55:25,79
2022-03-27T04:55:35,79
2022-03-27T04:55:45,79
2022-03-27T04:55:55,79
2022-03-27T04:56:05,79
2022-03-27T04:56:15,79
2022-03-27T04:56:25,79
2022-03-27T04:56:35,78
2022-03-27T04:56:45,78
2022-03-27T04:56:55,78
2022-03-27T04:57:05,78
2022-03-27T04:57:15,78
2022-03-27T04:57:25,78
2022-03-27T04:57:35,78
2022-03-27T04:57:45,78
2022-03-27T04:57:55,78
2022-03-27T04:58:05,78
2022-03-27T04:58:15,78
2022-03-27T04:58:25,78
2022-03-27T04:58:36,78
2022-03-27T04:58:46,78
2022-03-27T04:58:56,78
2022-03-27T04:59:06,78
2022-03-27T04:59:16,78
2022-03-27T04:59:26,78
2022-03-27T04:59:36,78
2022-03-27T04:59:46,78
2022-03-27T04:59:56,78
2022-03-27T05:00:06,78
2022-03-27T05:00:16,78
2022-03-27T05:00:26,78
2022-03-27T05:00:36,78
2022-03-27T05:00:46,78
2022-03-27T05:00:56,78
2022-03-27T05:01:06,78
2022-03-27T05:01:16,78
2022-03-27T05:01:26,78
2022-03-27T05:01:36,78
2022-03-27T05:01:46,78
2022-03-27T05:01:56,78
2022-03-27T05:02:06,78
2022-03-27T05:02:16,78
2022-03-27T05:02:26,78
2022-03-27T05:02:36,78
2022-03-27T05:02:46,78
2022-03-27T05:02:56,78
2022-03-27T05:03:07,78
2022-03-27T05:03:17,78
2022-03-27T05:03:27,78
2022-03-27T05:03:37,78
2022-03-27T05:03:47,78
2022-03-27T05:03:57,78
2022-03-27T05:04:07,78
2022-03-27T05:04:17,78
2022-03-27T05:04:27,78
2022-03-27T05:04:37,78
2022-03-27T05:04:47,78
2022-03-27T05:04:57,78
2022-03-27T05:05:07,78
2022-03-27T05:05:17,78
2022-03-27T05:05:27,78
2022-03-27T05:05:37,78
2022-03-27T05:05:47,78
2022-03-27T05:05:57,78
2022-03-27T05:06:07,78
2022-03-27T05:06:17,78
2022-03-27T05:06:27,78
2022-03-27T05:06:37,78
2022-03-27T05:06:47,78
2022-03-27T05:06:57,78
2022-03-27T05:07:07,78
2022-03-27T05:07:17,78
2022-03-27T05:07:27,78
2022-03-27T05:07:37,78
2022-03-27T05:07:48,78
2022-03-27T05:07:58,78
2022-03-27T05:08:08,78
2022-03-27T05:08:18,78
2022-03-27T05:08:28,77
2022-03-27T05:08:38,77
2022-03-27T05:08:48,77
2022-03-27T05:08:58,77
2022-03-27T05:09:08,77
2022-03-27T05:09:18,77
2022-03-27T05:09:28,77
2022-03-27T05:09:38,77
2022-03-27T05:09:48,77
2022-03-27T05:09:58,77
2022-03-27T05:10:08,77
2022-03-27T05:10:18,77
2022-03-27T05:10:28,77
2022-03-27T05:10:38,77
2022-03-27T05:10:48,77
2022-03-27T05:10:58,77
2022-03-27T05:11:08,77
2022-03-27T05:11:18,77
2022-03-27T05:11:28,77
2022-03-27T05:11:38,77
2022-03-27T05:11:48,77
2022-03-27T05:11:58,77
2022-03-27T05:12:08,77
2022-03-27T05:12:19,77
2022-03-27T05:12:29,77
2022-03-27T05:12:39,77
2022-03-27T05:12:49,77
2022-03-27T05:12:59,77
2022-03-27T05:13:09,77
2022-03-27T05:13:19,77
2022-03-27T05:13:29,77
2022-03-27T05:13:39,77
2022-03-27T05:13:49,77
2022-03-27T05:13:59,77
2022-03-27T05:14:09,77
2022-03-27T05:14:19,77
2022-03-27T05:14:29,77
2022-03-27T05:14:39,77
2022-03-27T05:14:49,77
2022-03-27T05:14:59,77
2022-03-27T05:15:09,77
2022-03-27T05:15:19,77
2022-03-27T05:15:29,77
2022-03-27T05:15:39,77
2022-03-27T05:15:49,77
2022-03-27T05:15:59,77
2022-03-27T05:16:09,77
2022-03-27T05:16:19,77
2022-03-27T05:16:29,77
2022-03-27T05:16:39,77
2022-03-27T05:16:50,77
2022-03-27T05:17:00,77
2022-03-27T05:17:10,77
2022-03-27T05:17:20,77
2022-03-27T05:17:30,77
2022-03-27T05:17:40,77
2022-03-27T05:17:50,77
2022-03-27T05:18:00,77
2022-03-27T05:18:10,77
2022-03-27T05:18:20,77
2022-03-27T05:18:30,77
2022-03-27T05:18:40,77
2022-03-27T05:18:50,77
2022-03-27T05:19:00,77
2022-03-27T05:19:10,77
2022-03-27T05:19:20,77
2022-03-27T05:19:30,77
2022-03-27T05:19:40,77
2022-03-27T05:19:50,77
2022-03-27T05:20:00,77
2022-03-27T05:20:10,77
2022-03-27T05:20:20,77
2022-03-27T05:20:30,76
2022-03-27T05:20:40,76
2022-03-27T05:20:50,76
2022-03-27T05:21:00,76
2022-03-27T05:21:10,76
2022-03-27T05:21:20,76
2022-03-27T05:21:31,76
2022-03-27T05:21:41,76
2022-03-27T05:21:51,76
2022-03-27T05:22:01,76
2022-03-27T05:22:11,76
2022-03-27T05:22:21,76
2022-03-27T05:22:31,76
2022-03-27T05:22:41,76
2022-03-27T05:22:51,76
2022-03-27T05:23:01,76
2022-03-27T05:23:11,76
2022-03-27T05:23:21,76
2022-03-27T05:23:31,76
2022-03-27T05:23:41,76
2022-03-27T05:23:51,76
2022-03-27T05:24:01,76
2022-03-27T05:24:11,76
2022-03-27T05:24:21,76
2022-03-27T05:24:31,76
2022-03-27T05:24:41,76
2022-03-27T05:24:51,76
2022-03-27T05:25:01,76
2022-03-27T05:25:11,76
2022-03-27T05:25:21,76
2022-03-27T05:25:31,76
2022-03-27T05:25:41,76
2022-03-27T05:25:51,76
2022-03-27T05:26:02,76
2022-03-27T05:26:12,76
2022-03-27T05:26:22,76
2022-03-27T05:26:32,76
2022-03-27T05:26:42,76
2022-03-27T05:26:52,76
2022-03-27T05:27:02,76
2022-03-27T05:27:12,76
2022-03-27T05:27:22,76
2022-03-27T05:27:32,76
2022-03-27T05:27:42,76
2022-03-27T05:27:52,76
2022-03-27T05:28:02,76
2022-03-27T05:28:12,76
2022-03-27T05:28:22,76
2022-03-27T05:28:32,76
2022-03-27T05:28:42,76
2022-03-27T05:28:52,76
2022-03-27T05:29:02,76
2022-03-27T05:29:12,76
2022-03-27T05:29:22,76
2022-03-27T05:29:32,76
2022-03-27T05:29:42,76
2022-03-27T05:29:52,76
2022-03-27T05:30:02,76
2022-03-27T05:30:12,76
2022-03-27T05:30:22,76
2022-03-27T05:30:33,75
2022-03-27T05:30:43,75
2022-03-27T05:30:53,75
2022-03-27T05:31:03,75
2022-03-27T05:31:13,75
2022-03-27T05:31:23,75
2022-03-27T05:31:33,75
2022-03-27T05:31:43,75
2022-03-27T05:31:53,75
2022-03-27T05:32:03,75
2022-03-27T05:32:13,75
2022-03-27T05:32:23,75
2022-03-27T05:32:33,75
2022-03-27T05:32:43,75
2022-03-27T05:32:53,75
2022-03-27T05:33:03,75
2022-03-27T05:33:13,75
2022-03-27T05:33:23,75
2022-03-27T05:33:33,75
2022-03-27T05:33:43,75
2022-03-27T05:33:53,75
2022-03-27T05:34:03,75
2022-03-27T05:34:13,75
2022-03-27T05:34:23,75
2022-03-27T05:34:33,75
2022-03-27T05:34:43,75
2022-03-27T05:34:53,75
2022-03-27T05:35:03,75
2022-03-27T05:35:14,75
2022-03-27T05:35:24,75
2022-03-27T05:35:34,75
2022-03-27T05:35:44,75
2022-03-27T05:35:54,75
2022-03-27T05:36:04,75
2022-03-27T05:36:14,75
2022-03-27T05:36:24,75
2022-03-27T05:36:34,75
2022-03-27T05:36:44,75
2022-03-27T05:36:54,75
2022-03-27T05:37:04,75
2022-03-27T05:37:14,75
2022-03-27T05:37:24,75
2022-03-27T05:37:34,75
2022-03-27T05:37:44,75
2022-03-27T05:37:54,75
2022-03-27T05:38:04,75
2022-03-27T05:38:14,75
2022-03-27T05:38:24,75
2022-03-27T05:38:34,75
2022-03-27T05:38:44,75
2022-03-27T05:38:54,75
2022-03-27T05:39:04,75
2022-03-27T05:39:14,75
2022-03-27T05:39:24,75
2022-03-27T05:39:34,75
2022-03-27T05:39:44,75
2022-03-27T05:39:55,75
2022-03-27T05:40:05,75
2022-03-27T05:40:15,75
2022-03-27T05:40:25,75
2022-03-27T05:40:35,75
2022-03-27T05:40:45,75
2022-03-27T05:40:55,75
2022-03-27T05:41:05,75
2022-03-27T05:41:15,75
2022-03-27T05:41:25,75
2022-03-27T05:41:35,74
2022-03-27T05:41:45,74
2022-03-27T05:41:55,74
2022-03-27T05:42:05,74
2022-03-27T05:42:15,74
2022-03-27T05:42:25,74
2022-03-27T05:42:35,74
2022-03-27T05:42:45,74
2022-03-27T05:42:55,74
2022-03-27T05:43:05,74
2022-03-27T05:43:15,74
2022-03-27T05:43:25,74
2022-03-27T05:43:35,74
2022-03-27T05:43:45,74
2022-03-27T05:43:55,74
2022-03-27T05:44:05,74
2022-03-27T05:44:15,74
2022-03-27T05:44:26,74
2022-03-27T05:44:36,74
2022-03-27T05:44:46,74
2022-03-27T05:44:56,74
2022-03-27T05:45:06,74
2022-03-27T05:45:16,74
2022-03-27T05:45:26,74
2022-03-27T05:45:36,74
2022-03-27T05:45:46,74
2022-03-27T05:45:56,74
2022-03-27T05:46:06,74
2022-03-27T05:46:16,74
2022-03-27T05:46:26,74
2022-03-27T05:46:36,74
2022-03-27T05:46:46,74
2022-03-27T05:46:56,74
2022-03-27T05:47:06,74
2022-03-27T05:47:16,74
2022-03-27T05:47:26,74
2022-03-27T05:47:36,74
2022-03-27T05:47:46,74
2022-03-27T05:47:56,74
2022-03-27T05:48:06,74
2022-03-27T05:48:16,74
2022-03-27T05:48:26,74
2022-03-27T05:48:36,74
2022-03-27T05:48:46,74
2022-03-27T05:48:56,74
2022-03-27T05:49:06,74
2022-03-27T05:49:17,74
2022-03-27T05:49:27,74
2022-03-27T05:49:37,74
2022-03-27T05:49:47,74
2022-03-27T05:49:57,74
2022-03-27T05:50:07,74
2022-03-27T05:50:17,74
2022-03-27T05:50:27,74
2022-03-27T05:50:37,74
2022-03-27T05:50:47,74
2022-03-27T05:50:57,74
2022-03-27T05:51:07,74
2022-03-27T05:51:17,74
2022-03-27T05:51:27,74
2022-03-27T05:51:37,74
2022-03-27T05:51:47,74
2022-03-27T05:51:57,74
2022-03-27T05:52:07,74
2022-03-27T05:52:17,74
2022-03-27T05:52:27,74
2022-03-27T05:52:37,73
2022-03-27T05:52:47,73
2022-03-27T05:52:57,73
2022-03-27T05:53:07,73
2022-03-27T05:53:17,73
2022-03-27T05:53:27,73
2022-03-27T05:53:37,73
2022-03-27T05:53:48,73
2022-03-27T05:53:58,73
2022-03-27T05:54:08,73
2022-03-27T05:54:18,73
2022-03-27T05:54:28,73
2022-03-27T05:54:38,73
2022-03-27T05:54:48,73
2022-03-27T05:54:58,73
2022-03-27T05:55:08,73
2022-03-27T05:55:18,73
2022-03-27T05:55:28,73
2022-03-27T05:55:38,73
2022-03-27T05:55:48,73
2022-03-27T05:55:58,73
2022-03-27T05:56:08,73
2022-03-27T05:56:18,73
2022-03-27T05:56:28,73
2022-03-27T05:56:38,73
2022-03-27T05:56:48,73
2022-03-27T05:56:58,73
2022-03-27T05:57:08,73
2022-03-27T05:57:18,73
2022-03-27T05:57:28,73
2022-03-27T05:57:38,73
2022-03-27T05:57:48,73
2022-03-27T05:57:58,73
2022-03-27T05:58:08,73
2022-03-27T05:58:19,73
2022-03-27T05:58:29,73
2022-03-27T05:58:39,73
2022-03-27T05:58:49,73
2022-03-27T05:58:59,73
2022-03-27T05:59:09,73
2022-03-27T05:59:19,73
2022-03-27T05:59:29,73
2022-03-27T05:59:39,73
2022-03-27T05:59:49,73
2022-03-27T05:59:59,73
2022-03-27T06:00:09,73
2022-03-27T06:00:19,73
2022-03-27T06:00:29,73
2022-03-27T06:00:39,73
2022-03-27T06:00:49,73
2022-03-27T06:00:59,73
2022-03-27T06:01:09,73
2022-03-27T06:01:19,73
2022-03-27T06:01:29,73
2022-03-27T06:01:39,73
2022-03-27T06:01:49,73
2022-03-27T06:01:59,73
2022-03-27T06:02:09,73
2022-03-27T06:02:19,73
2022-03-27T06:02:29,73
2022-03-27T06:02:39,73
2022-03-27T06:02:49,73
2022-03-27T06:03:00,73
2022-03-27T06:03:10,73
2022-03-27T06:03:20,73
2022-03-27T06:03:30,72
2022-03-27T06:03:40,72
2022-03-27T06:03:50,72
2022-03-27T06:04:00,72
2022-03-27T06:04:10,72
2022-03-27T06:04:20,72
2022-03-27T06:04:30,72
2022-03-27T06:04:40,72
2022-03-27T06:04:50,72
2022-03-27T06:05:00,72
2022-03-27T06:05:10,72
2022-03-27T06:05:20,72
2022-03-27T06:05:30,72
2022-03-27T06:05:40,72
2022-03-27T06:05:50,72
2022-03-27T06:06:00,72
2022-03-27T06:06:10,72
2022-03-27T06:06:20,72
2022-03-27T06:06:30,72
2022-03-27T06:06:40,72
2022-03-27T06:06:50,72
2022-03-27T06:07:00,72
2022-03-27T06:07:10,72
2022-03-27T06:07:20,72
2022-03-27T06:07:31,72
2022-03-27T06:07:41,72
2022-03-27T06:07:51,72
2022-03-27T06:08:01,72
2022-03-27T06:08:11,72
2022-03-27T06:08:21,72
2022-03-27T06:08:31,72
2022-03-27T06:08:41,72
2022-03-27T06:08:51,72
2022-03-27T06:09:01,72
2022-03-27T06:09:11,72
2022-03-27T06:09:21,72
2022-03-27T06:09:31,72
2022-03-27T06:09:41,72
2022-03-27T06:09:51,72
2022-03-27T06:10:01,72
2022-03-27T06:10:11,72
2022-03-27T06:10:21,72
2022-03-27T06:10:31,72
2022-03-27T06:10:41,72
2022-03-27T06:10:51,72
2022-03-27T06:11:01,72
2022-03-27T06:11:11,72
2022-03-27T06:11:21,72
2022-03-27T06:11:31,72
2022-03-27T06:11:41,72
2022-03-27T06:11:51,72
2022-03-27T06:12:02,72
2022-03-27T06:12:12,72
2022-03-27T06:12:22,72
2022-03-27T06:12:32,72
2022-03-27T06:12:42,72
2022-03-27T06:12:52,72
2022-03-27T06:13:02,72
2022-03-27T06:13:12,72
2022-03-27T06:13:22,72
2022-03-27T06:13:32,72
2022-03-27T06:13:42,72
2022-03-27T06:13:52,72
2022-03-27T06:14:02,72
2022-03-27T06:14:12,72
2022-03-27T06:14:22,72
2022-03-27T06:14:32,72
2022-03-27T06:14:42,72
2022-03-27T06:14:52,72
2022-03-27T06:15:02,72
2022-03-27T06:15:12,72
2022-03-27T06:15:22,72
2022-03-27T06:15:32,71
2022-03-27T06:15:42,71
2022-03-27T06:15:52,71
2022-03-27T06:16:02,71
2022-03-27T06:16:12,71
2022-03-27T06:16:22,71
2022-03-27T06:16:33,71
2022-03-27T06:16:43,71
2022-03-27T06:16:53,71
2022-03-27T06:17:03,71
2022-03-27T06:17:13,71
2022-03-27T06:17:23,71
2022-03-27T06:17:33,71
2022-03-27T06:17:43,71
2022-03-27T06:17:53,71
2022-03-27T06:18:03,71
2022-03-27T06:18:13,71
2022-03-27T06:18:23,71
2022-03-27T06:18:33,71
2022-03-27T06:18:43,71
2022-03-27T06:18:53,71
2022-03-27T06:19:03,71
2022-03-27T06:19:13,71
2022-03-27T06:19:23,71
2022-03-27T06:19:33,71
2022-03-27T06:19:43,71
2022-03-27T06:19:53,71
2022-03-27T06:20:03,71
2022-03-27T06:20:13,71
2022-03-27T06:20:23,71
2022-03-27T06:20:33,71
2022-03-27T06:20:43,71
2022-03-27T06:20:53,71
2022-03-27T06:21:03,71
2022-03-27T06:21:14,71
2022-03-27T06:21:24,71
2022-03-27T06:21:34,71
2022-03-27T06:21:44,71
2022-03-27T06:21:54,71
2022-03-27T06:22:04,71
2022-03-27T06:22:14,71
2022-03-27T06:22:24,71
2022-03-27T06:22:34,71
2022-03-27T06:22:44,71
2022-03-27T06:22:54,71
2022-03-27T06:23:04,71
2022-03-27T06:23:14,71
2022-03-27T06:23:24,71
2022-03-27T06:23:34,71
2022-03-27T06:23:44,71
2022-03-27T06:23:54,71
2022-03-27T06:24:04,71
2022-03-27T06:24:14,71
2022-03-27T06:24:24,71
2022-03-27T06:24:34,71
2022-03-27T06:24:44,71
2022-03-27T06:24:54,71
2022-03-27T06:25:04,71
2022-03-27T06:25:14,71
2022-03-27T06:25:24,71
2022-03-27T06:25:34,71
2022-03-27T06:25:44,71
2022-03-27T06:25:55,71
2022-03-27T06:26:05,71
2022-03-27T06:26:15,71
2022-03-27T06:26:25,71
2022-03-27T06:26:35,70
2022-03-27T06:26:45,70
2022-03-27T06:26:55,70
2022-03-27T06:27:05,70
2022-03-27T06:27:15,70
2022-03-27T06:27:25,70
2022-03-27T06:27:35,70
2022-03-27T06:27:45,70
2022-03-27T06:27:55,70
2022-03-27T06:28:05,70
2022-03-27T06:28:15,70
2022-03-27T06:28:25,70
2022-03-27T06:28:35,70
2022-03-27T06:28:45,70
2022-03-27T06:28:55,70
2022-03-27T06:29:05,70
2022-03-27T06:29:15,70
2022-03-27T06:29:25,70
2022-03-27T06:29:35,70
2022-03-27T06:29:45,70
2022-03-27T06:29:55,70
2022-03-27T06:30:05,70
2022-03-27T06:30:15,70
2022-03-27T06:30:26,70
2022-03-27T06:30:36,70
2022-03-27T06:30:46,70
2022-03-27T06:30:56,70
2022-03-27T06:31:06,70
2022-03-27T06:31:16,70
2022-03-27T06:31:26,70
2022-03-27T06:31:36,70
2022-03-27T06:31:46,70
2022-03-27T06:31:56,70
2022-03-27T06:32:06,70
2022-03-27T06:32:16,70
2022-03-27T06:32:26,70
2022-03-27T06:32:36,70
2022-03-27T06:32:46,70
2022-03-27T06:32:56,70
2022-03-27T06:33:06,70
2022-03-27T06:33:16,70
2022-03-27T06:33:26,70
2022-03-27T06:33:36,70
2022-03-27T06:33:46,70
2022-03-27T06:33:56,70
2022-03-27T06:34:06,70
2022-03-27T06:34:16,70
2022-03-27T06:34:26,70
2022-03-27T06:34:36,70
2022-03-27T06:34:46,70
2022-03-27T06:34:56,70
2022-03-27T06:35:07,70
2022-03-27T06:35:17,70
2022-03-27T06:35:27,70
2022-03-27T06:35:37,70
2022-03-27T06:35:47,70
2022-03-27T06:35:57,70
2022-03-27T06:36:07,70
2022-03-27T06:36:17,70
2022-03-27T06:36:27,70
2022-03-27T06:36:37,70
2022-03-27T06:36:47,70
2022-03-27T06:36:57,70
2022-03-27T06:37:07,70
2022-03-27T06:37:17,70
2022-03-27T06:37:27,70
2022-03-27T06:37:37,69
2022-03-27T06:37:47,69
2022-03-27T06:37:57,69
2022-03-27T06:38:07,69
2022-03-27T06:38:17,69
2022-03-27T06:38:27,69
2022-03-27T06:38:37,69
2022-03-27T06:38:47,69
2022-03-27T06:38:57,69
2022-03-27T06:39:07,69
2022-03-27T06:39:17,69
2022-03-27T06:39:27,69
2022-03-27T06:39:38,69
2022-03-27T06:39:48,69
2022-03-27T06:39:58,69
2022-03-27T06:40:08,69
2022-03-27T06:40:18,69
2022-03-27T06:40:28,69
2022-03-27T06:40:38,69
2022-03-27T06:40:48,69
2022-03-27T06:40:58,69
2022-03-27T06:41:08,69
2022-03-27T06:41:18,69
2022-03-27T06:41:28,69
2022-03-27T06:41:38,69
2022-03-27T06:41:48,69
2022-03-27T06:41:58,69
2022-03-27T06:42:08,69
2022-03-27T06:42:18,69
2022-03-27T06:42:28,69
2022-03-27T06:42:38,69
2022-03-27T06:42:48,69
2022-03-27T06:42:58,69
2022-03-27T06:43:08,69
2022-03-27T06:43:18,69
2022-03-27T06:43:28,69
2022-03-27T06:43:38,69
2022-03-27T06:43:48,69
2022-03-27T06:43:58,69
2022-03-27T06:44:08,69
2022-03-27T06:44:19,69
2022-03-27T06:44:29,69
2022-03-27T06:44:39,69
2022-03-27T06:44:49,69
2022-03-27T06:44:59,69
2022-03-27T06:45:09,69
2022-03-27T06:45:19,69
2022-03-27T06:45:29,69
2022-03-27T06:45:39,69
2022-03-27T06:45:49,69
2022-03-27T06:45:59,69
2022-03-27T06:46:09,69
2022-03-27T06:46:19,69
2022-03-27T06:46:29,69
2022-03-27T06:46:39,69
2022-03-27T06:46:49,69
2022-03-27T06:46:59,69
2022-03-27T06:47:09,69
2022-03-27T06:47:19,69
2022-03-27T06:47:29,69
2022-03-27T06:47:39,69
2022-03-27T06:47:49,69
2022-03-27T06:47:59,69
2022-03-27T06:48:09,69
2022-03-27T06:48:19,69
2022-03-27T06:48:29,69
2022-03-27T06:48:39,69
2022-03-27T06:48:50,69
2022-03-27T06:49:00,69
2022-03-27T06:49:10,69
2022-03-27T06:49:20,69
2022-03-27T06:49:30,68
2022-03-27T06:49:40,68
2022-03-27T06:49:50,68
2022-03-27T06:50:00,68
2022-03-27T06:50:10,68
2022-03-27T06:50:20,68
2022-03-27T06:50:30,68
2022-03-27T06:50:40,68
2022-03-27T06:50:50,68
2022-03-27T06:51:00,68
2022-03-27T06:51:10,68
2022-03-27T06:51:20,68
2022-03-27T06:51:30,68
2022-03-27T06:51:40,68
2022-03-27T06:51:50,68
2022-03-27T06:52:00,68
2022-03-27T06:52:10,68
2022-03-27T06:52:20,68
2022-03-27T06:52:30,68
2022-03-27T06:52:40,68
2022-03-27T06:52:50,68
2022-03-27T06:53:00,68
2022-03-27T06:53:10,68
2022-03-27T06:53:21,68
2022-03-27T06:53:31,68
2022-03-27T06:53:41,68
2022-03-27T06:53:51,68
2022-03-27T06:54:01,68
2022-03-27T06:54:11,68
2022-03-27T06:54:21,68
2022-03-27T06:54:31,68
2022-03-27T06:54:41,68
2022-03-27T06:54:51,68
2022-03-27T06:55:01,68
2022-03-27T06:55:11,68
2022-03-27T06:55:21,68
2022-03-27T06:55:31,68
2022-03-27T06:55:41,68
2022-03-27T06:55:51,68
2022-03-27T06:56:01,68
2022-03-27T06:56:11,68
2022-03-27T06:56:21,68
2022-03-27T06:56:31,68
2022-03-27T06:56:41,68
2022-03-27T06:56:51,68
2022-03-27T06:57:01,68
2022-03-27T06:57:11,68
2022-03-27T06:57:21,68
2022-03-27T06:57:31,68
2022-03-27T06:57:41,68
2022-03-27T06:57:51,68
2022-03-27T06:58:02,68
2022-03-27T06:58:12,68
2022-03-27T06:58:22,68
2022-03-27T06:58:32,68
2022-03-27T06:58:42,68
2022-03-27T06:58:52,68
2022-03-27T06:59:02,68
2022-03-27T06:59:12,68
2022-03-27T06:59:22,68
2022-03-27T06:59:32,68
2022-03-27T06:59:42,68
2022-03-27T06:59:52,68
2022-03-27T07:00:02,68
2022-03-27T07:00:12,68
2022-03-27T07:00:22,68
2022-03-27T07:00:32,67
2022-03-27T07:00:42,67
2022-03-27T07:00:52,67
2022-03-27T07:01:02,67
2022-03-27T07:01:12,67
2022-03-27T07:01:22,67
2022-03-27T07:01:32,67
2022-03-27T07:01:42,67
2022-03-27T07:01:52,67
2022-03-27T07:02:02,67
2022-03-27T07:02:12,67
2022-03-27T07:02:22,67
2022-03-27T07:02:32,67
2022-03-27T07:02:43,67
2022-03-27T07:02:53,67
2022-03-27T07:03:03,67
2022-03-27T07:03:13,67
2022-03-27T07:03:23,67
2022-03-27T07:03:33,67
2022-03-27T07:03:43,67
2022-03-27T07:03:53,67
2022-03-27T07:04:03,67
2022-03-27T07:04:13,67
2022-03-27T07:04:23,67
2022-03-27T07:04:33,67
2022-03-27T07:04:43,67
2022-03-27T07:04:53,67
2022-03-27T07:05:03,67
2022-03-27T07:05:13,67
2022-03-27T07:05:23,67
2022-03-27T07:05:33,67
2022-03-27T07:05:43,67
2022-03-27T07:05:53,67
2022-03-27T07:06:03,67
2022-03-27T07:06:13,67
2022-03-27T07:06:23,67
2022-03-27T07:06:33,67
2022-03-27T07:06:43,67
2022-03-27T07:06:53,67
2022-03-27T07:07:03,67
2022-03-27T07:07:14,67
2022-03-27T07:07:24,67
2022-03-27T07:07:34,67
2022-03-27T07:07:44,67
2022-03-27T07:07:54,67
2022-03-27T07:08:04,67
2022-03-27T07:08:14,67
2022-03-27T07:08:24,67
2022-03-27T07:08:34,67
2022-03-27T07:08:44,67
2022-03-27T07:08:54,67
2022-03-27T07:09:04,67
2022-03-27T07:09:14,67
2022-03-27T07:09:24,67
2022-03-27T07:09:34,67
2022-03-27T07:09:44,67
2022-03-27T07:09:54,67
2022-03-27T07:10:04,67
2022-03-27T07:10:14,67
2022-03-27T07:10:24,67
2022-03-27T07:10:34,67
2022-03-27T07:10:44,67
2022-03-27T07:10:54,67
2022-03-27T07:11:04,67
